timestamp,gateway_address,schedule_id,connected_nodes,avg_latency_ms,avg_pdr_downlink_radio,avg_pdr_uplink_radio,latest_node_tx_count,latest_node_rx_count,latest_gw_tx_count,latest_gw_rx_count
2025-09-11T17:21:22.331395,0x24374C76B5CF8604,1,20,216.57,1,1,1618,1618,1618,1618
2025-09-11T17:21:23.389915,0x24374C76B5CF8604,1,20,216.25,1,1,1623,1623,1623,1623
2025-09-11T17:21:24.457862,0x24374C76B5CF8604,1,20,217.22,1,1,1630,1630,1630,1630
2025-09-11T17:21:25.526223,0x24374C76B5CF8604,1,20,217.23,1,1,1639,1639,1639,1639
2025-09-11T17:21:26.590622,0x24374C76B5CF8604,1,20,216.72,1,1,1646,1646,1646,1646
2025-09-11T17:21:27.652544,0x24374C76B5CF8604,1,20,217.26,1,1,1653,1653,1653,1653
2025-09-11T17:21:28.711986,0x24374C76B5CF8604,1,20,217.28,1,1,1658,1658,1658,1658
2025-09-11T17:21:29.778452,0x24374C76B5CF8604,1,20,219.27,1,1,1665,1665,1665,1665
2025-09-11T17:21:30.846071,0x24374C76B5CF8604,1,20,219.11,1,1,1671,1671,1671,1671
2025-09-11T17:21:31.905629,0x24374C76B5CF8604,1,20,219.27,1,1,1674,1674,1674,1674
2025-09-11T17:21:32.968473,0x24374C76B5CF8604,1,20,220.28,1,1,1681,1681,1681,1681
2025-09-11T17:21:34.028332,0x24374C76B5CF8604,1,20,222.31,1,1,1690,1690,1690,1690
2025-09-11T17:21:35.090398,0x24374C76B5CF8604,1,20,222.22,1,1,1696,1696,1696,1696
2025-09-11T17:21:36.150438,0x24374C76B5CF8604,1,20,221.46,1,1,1702,1702,1702,1702
2025-09-11T17:21:37.207768,0x24374C76B5CF8604,1,20,221.07,1,1,1707,1707,1707,1707
